TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
1.10.645.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1410.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.10320	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.443.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.20.20.380	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1650.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.630.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1270.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.1460.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.50.30.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.910.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1480.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.170.240.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1820.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1490.80	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.81.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.10.460	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1560.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.30.30.230	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1960.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.10.570	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.25.40.40	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.3330.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1650.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.10.280.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.56.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.660.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.600.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.10580	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.260.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.930.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1120.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.1030.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.150.210	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1620.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1080.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.230.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1260	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.70.40.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.287.310	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.1380.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.10420	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.40.320	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.780.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.7700	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.40.1130	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.55.10.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.120.320	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.970.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.5.820	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.990.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1350.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1620.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.70.1010	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.70.98.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1270	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.40.1470	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.920.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.150.250	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.40.30.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.565.10	-	0.999999999996135	-3.86519738185834e-12	14	0	0	411	8168
1.20.144.10	-	0.999999999996135	-3.86519738185834e-12	14	0	0	411	8168
1.50.10.20	-	0.999999999996135	-3.86519738185834e-12	14	0	0	411	8168
3.30.500.10	-	0.999999999996135	-3.86519738185834e-12	14	0	0	411	8168
3.90.110.10	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
3.40.50.200	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
3.30.830.10	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
1.20.930.10	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
1.20.140.30	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
1.10.287.370	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
2.102.10.10	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
3.40.50.1580	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
3.40.50.1910	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
3.40.570.10	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
1.10.3430.10	-	0.999999999997324	-2.67601644109025e-12	8	0	0	411	8168
1.10.220.10	-	1.00000000000004	3.6235207865877e-14	18	0	0	411	8168
3.40.50.1460	-	1.00000000000004	3.6235207865877e-14	18	0	0	411	8168
2.130.10.80	-	1.00000000000004	3.6235207865877e-14	18	0	0	411	8168
4.10.260.10	-	1.00000000000004	3.6235207865877e-14	18	0	0	411	8168
2.40.128.20	-	1.00000000000337	3.36815578227677e-12	32	0	0	411	8168
3.30.310.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.40.350.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.40.120.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.43.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.90.260.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
4.10.1040.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.70.890	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.10.10.430	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.10.1170.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.1370.50	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.10.330.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
2.30.230.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
2.170.16.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
2.70.130.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.310.50	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.10.506.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.1050.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.230.70	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.10.287.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
2.60.40.1230	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.1600.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.10.1580.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.10.1900.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.20.20.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.25.10.20	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.60.110.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.20.90.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
3.30.1380.10	-	1.00000000000512	5.12277239647853e-12	5	0	0	411	8168
1.50.10.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.20.1290.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.20.20.60	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
4.10.75.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.40.50.1110	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.30.180.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.20.58.120	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.40.532.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.40.225.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.80.30.20	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.90.1300.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.25.40.190	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.450.40	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.20.140.20	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.10.275.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.10.250.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.10.225.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.70.960	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
4.10.70.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.210.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.780.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.20.80.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.20.90.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.10.50.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.20.28.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.310.80	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.1330.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.170.140.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.10.640.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.30.130.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.10.3080.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.170.150.20	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.20.1410.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.40.50.10410	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.70.60	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
4.10.1080.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.20.5.30	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.90.1720.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.70.360	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
1.20.1390.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.20.50.20	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.559.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
3.30.900.10	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
2.60.40.360	-	1.00000000000522	5.21755340958364e-12	4	0	0	411	8168
4.10.270.10	-	1.000000000007	7.00463079148647e-12	13	0	0	411	8168
1.10.540.10	-	1.000000000007	7.00463079148647e-12	13	0	0	411	8168
3.40.525.10	-	1.000000000007	7.00463079148647e-12	13	0	0	411	8168
3.40.50.2020	-	1.000000000007	7.00463079148647e-12	13	0	0	411	8168
3.30.428.10	-	1.00000000000706	7.05522197836268e-12	9	0	0	411	8168
2.60.490.10	-	1.00000000000706	7.05522197836268e-12	9	0	0	411	8168
2.60.60.20	-	1.00000000000706	7.05522197836268e-12	9	0	0	411	8168
1.10.150.60	-	1.00000000000706	7.05522197836268e-12	9	0	0	411	8168
2.60.34.10	-	1.00000000000862	8.62197914269376e-12	12	0	0	411	8168
1.20.58.280	-	1.00000000000862	8.62197914269376e-12	12	0	0	411	8168
3.90.810.10	-	1.00000000000862	8.62197914269376e-12	12	0	0	411	8168
2.30.30.30	-	1.00000000000862	8.62197914269376e-12	12	0	0	411	8168
1.10.3860.10	-	1.00000000000862	8.62197914269376e-12	12	0	0	411	8168
2.60.40.420	-	1.00000000000862	8.62197914269376e-12	12	0	0	411	8168
1.20.1270.10	-	1.00000000000862	8.62197914269376e-12	12	0	0	411	8168
3.60.20.10	-	1.00000000000884	8.83811673813069e-12	29	0	0	411	8168
3.90.230.10	-	1.00000000000904	9.04376084518319e-12	11	0	0	411	8168
1.20.1260.10	-	1.00000000000904	9.04376084518319e-12	11	0	0	411	8168
3.10.129.10	-	1.00000000000904	9.04376084518319e-12	11	0	0	411	8168
2.130.10.30	-	1.00000000000904	9.04376084518319e-12	11	0	0	411	8168
1.10.3840.10	-	1.00000000000904	9.04376084518319e-12	11	0	0	411	8168
2.60.40.1180	-	1.00000000000904	9.04376084518319e-12	11	0	0	411	8168
1.10.3520.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.10.20.230	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.1520.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.1490.100	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.10.540	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.30.30.190	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.740.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.1490.120	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.40.33.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.3260.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
4.10.91.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.1120.30	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.80.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.50.10.50	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.50.170	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.10.20.70	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.168.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.20.5.520	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.20.20.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.472.30	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.60.200.30	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.1200.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.20.142.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
4.10.320.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.10.580	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.50.261	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.710.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.800.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.50.10380	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.20.120.180	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.420.110	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
4.10.40.30	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
4.10.170.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.3210.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.1490.140	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.950.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.140.10.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.300.20	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.650.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.60.120.310	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.30.18.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.20.20.330	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.1420.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.1390.20	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.70.50.40	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.40.50.90	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.10.130.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
4.10.640.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.3730.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
4.10.770.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.70.600	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.40.37.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.1380.20	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.60.120.230	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.160.20.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.80.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.12.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.20.91.20	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.170.130.20	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.570.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.20.1160.11	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.20.140.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.850.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.1360.120	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.10.500	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.1280.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.150.110	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.90.1140.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.50.10330	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.50.10260	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.60.40.180	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.10.790.10	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.50.920	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
1.20.5.120	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.60.40.200	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
2.20.25.100	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.40.50.10130	-	1.00000000000965	9.64533991955688e-12	3	0	0	411	8168
3.30.160.20	-	1.0000000000097	9.6971427413356e-12	20	0	0	411	8168
3.30.1330.20	-	1.0000000000097	9.6971427413356e-12	20	0	0	411	8168
3.40.1110.10	-	1.0000000000097	9.6971427413356e-12	20	0	0	411	8168
1.10.196.10	-	1.0000000000097	9.6971427413356e-12	20	0	0	411	8168
1.10.400.10	-	1.0000000000097	9.6971427413356e-12	20	0	0	411	8168
3.40.250.10	-	1.00000000001121	1.12098316735345e-11	15	0	0	411	8168
1.10.840.10	-	1.00000000001121	1.12098316735345e-11	15	0	0	411	8168
1.20.120.370	-	1.00000000001121	1.12098316735345e-11	15	0	0	411	8168
3.40.640.10	-	1.00000000001152	1.15149857252628e-11	39	0	0	411	8168
3.90.1150.10	-	1.00000000001216	1.21584675314942e-11	31	0	0	411	8168
1.20.1050.10	-	1.00000000001216	1.21584675314942e-11	31	0	0	411	8168
3.90.79.10	-	1.0000000000135	1.35009077849115e-11	24	0	0	411	8168
3.30.230.10	-	1.00000000001456	1.45558283724368e-11	19	0	0	411	8168
1.20.1080.10	-	1.00000000001458	1.45808305559409e-11	16	0	0	411	8168
1.20.1270.60	-	1.00000000001691	1.69079854858698e-11	37	0	0	411	8168
3.40.720.10	-	1.00000000002187	2.18729903843463e-11	22	0	0	411	8168
3.90.228.10	-	1.00000000002187	2.18729903843463e-11	22	0	0	411	8168
2.70.150.10	-	1.00000000002187	2.18729903843463e-11	22	0	0	411	8168
