"","geneset","source","zeb_p","zeb_p3","zeb_p5","mouse_p","mouse_p3","mouse_p5","human_p","human_p3","human_p5","wilk_p","wilk_p3","wilk_p5","wilk_adj","wilk_adj3","wilk_adj5"
"259","VERHAAK_GLIOBLASTOMA_PRONEURAL","c2",0.592020539927772,0.87845269609316,0.402428578286212,0.000454488449608895,0.0267936758339792,3.8014930116749e-06,2.18485302849248e-05,8.45045498727633e-05,0.00392194651460961,6.1949149444188e-07,0.00211523277727241,4.60243412597126e-05,0.00645943781254548,1,0.479895806315024
"260","VERHAAK_GLIOBLASTOMA_CLASSICAL","c2",0.773593201318627,0.624429264867015,0.132067069868114,0.000122412475153623,0.00549707989851742,9.83786065436735e-06,7.69232079821398e-06,0.000263826887798498,1.30421828176933e-05,4.4950773563348e-08,9.03214419491308e-05,5.10291161038079e-10,0.00046870171594503,0.941781675203587,5.32080593614405e-06
"261","CHICAS_RB1_TARGETS_SENESCENT","c2",0.639267857000862,0.724126314875289,0.201874134480435,0.000652694183917377,0.0193011734120633,7.06359710877471e-06,3.08052740183063e-08,1.72223081507329e-06,2.21201345395573e-05,1.27747298505472e-06,0.00110322514858261,1.46787940936512e-09,0.0133202108151656,1,1.53055786014501e-05
"262","CHICAS_RB1_TARGETS_GROWING","c2",0.810987786998472,0.684785857045975,1,0.000400621808436127,0.0211819456142026,3.05799054739913e-05,6.89184379442461e-09,3.020644155656e-07,4.14924597524428e-05,4.81364902319369e-07,0.00132701684873757,5.16472978007723e-09,0.00501919183648406,1,5.38526374168653e-05
"263","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN","c2",0.849607933877044,0.830359078647623,1,0.000337213198786275,0.00345922153519185,0.00637815279158117,9.3610741020197e-05,0.0064047527850333,0.000188964233710925,3.41061533432451e-07,0.000122537117800094,0.00012152356196072,0.00355624860910016,1,1
"264","LU_EZH2_TARGETS_DN","c2",0.569331203893196,0.51993526089919,1,2.40639410577278e-06,3.20533414734041e-06,0.0591905617254203,2.53918023173558e-09,8.72899476412606e-08,1.34816303901067e-05,1.73721699073244e-11,3.08224351240428e-11,0.0100958168510002,1.81139615623671e-07,3.21385531038394e-07,1
"265","DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP","c2",0.0844355600936539,0.137645778402689,0.537110478252064,1.96320362236112e-05,6.49542913896493e-05,0.00531915323720069,2.58925756646366e-05,0.000156416449282496,0.00720846883695387,2.01124170556215e-09,7.33906630156978e-08,0.000155136935673388,2.09712172638965e-05,0.000765244443264681,1
"266","DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN","c2",0.430631959915141,0.928689299111166,0.0238872012263584,7.41398509297979e-07,1.25023416511961e-06,0.00148367432411982,5.97501562819581e-17,1.59366485932384e-16,1.53217584772576e-07,1.64901443371616e-12,4.68925249445124e-12,6.59733650673482e-06,1.71942735003584e-08,4.88948357596431e-08,0.068790427755724
"267","GABRIELY_MIR21_TARGETS","c2",0.0921404247733281,0.0422213813662404,1,2.94942699905577e-07,5.26230671979181e-07,0.00230139594024937,5.3866848967261e-13,1.41547064855065e-13,7.72822854394122e-05,2.60973537367937e-13,8.30755868948732e-13,1.58648914873485e-05,2.72117107413548e-09,8.66229144552843e-09,0.165423223538583
"268","CHYLA_CBFA2T3_TARGETS_UP","c2",0.434228719792327,0.692534919577122,0.212614778880207,0.000245813737581963,0.0019417304016969,0.000211249922831591,4.62556599824761e-05,0.000475634968666843,0.000720305692065697,1.81243474459986e-07,1.12963089805191e-05,1.55577342283838e-06,0.00188982570819428,0.117786613739873,0.0162220494799357
"269","PILON_KLF1_TARGETS_UP","c2",0.936762267196705,0.0693753615490927,0.00565960756327029,4.9817366530748e-09,1.05701692662366e-08,9.59179204794632e-05,6.74915519990339e-12,1.45303745034848e-10,3.92979291786488e-07,7.44530999944961e-17,3.35185432588701e-16,2.75989774701036e-08,7.76322473642611e-13,3.49497850560238e-12,0.00028777453808077
"270","PILON_KLF1_TARGETS_DN","c2",0.0578762269532167,0.0246848067462387,0.421553055135779,5.61406064609069e-25,3.71419260564107e-25,1.1211542821772e-07,1.50920355618596e-51,8.07504606796512e-44,3.69298056990545e-17,9.45530308139529e-49,4.13856801353962e-49,3.77096049147756e-14,9.85904452297087e-45,4.31528486771777e-45,3.93198050446365e-10
"271","JOHNSTONE_PARVB_TARGETS_3_UP","c2",0.932279411651209,0.772140362037885,0.0843363784566891,0.0116990776266626,0.101887217558556,0.000723799010307159,0.000909697482816049,0.00434778577171301,0.000770644541612526,0.000407402783466428,0.0290276318549013,1.78076366773937e-06,1,1,0.0185680227635184
"272","JOHNSTONE_PARVB_TARGETS_3_DN","c2",0.132831712062879,0.103249824593699,0.789262142512181,1.22924931723988e-15,8.27044669321354e-15,6.59988909582138e-07,2.33963150960465e-15,6.63893815350076e-14,3.430571989924e-08,1.64216268022048e-29,1.32226499418018e-26,1.30675550735125e-12,1.71228302666589e-25,1.37872570943167e-22,1.36255396751514e-08
"273","BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B","c2",0.167222671980407,0.603692735232579,0.159771801762117,0.00011052432637341,0.000969752869998715,0.00043040398197135,5.2204855943878e-07,3.90314852277913e-06,6.81792261419594e-05,3.66441799130591e-08,2.81943793540452e-06,5.55583300491593e-07,0.000382088863953468,0.029398279352463,0.00579306707422584
"274","BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D","c2",0.117516207790697,0.123159041530089,0.519727447564605,0.000338611127818039,0.000171125820247007,0.218853469653978,2.3140831202626e-08,4.55239785990346e-08,0.0109078569092338,3.43894839038627e-07,8.78421165527273e-08,0.122725743783519,0.00358579148665576,0.000915929749295287,1
"275","BRUINS_UVC_RESPONSE_LATE","c2",1,1,0.648569687676995,3.22042743212164e-09,1.39189080543208e-07,4.21914672602689e-06,4.98064453807809e-18,6.04154468713891e-16,1.01380956434128e-09,3.11134584698856e-17,5.81207950342036e-14,5.34034470754885e-11,3.24420031465498e-13,6.06025529821641e-10,5.56837742656119e-07
"276","BRUINS_UVC_RESPONSE_EARLY_LATE","c2",0.00639246737531097,0.000359294649406943,0.666203462730632,0.0419690877552239,0.0656847639609091,0.0985947220380281,6.51189101371147e-09,1.01411143294902e-08,0.00062465139045929,0.000122068478473111,3.87185170684056e-07,0.0272458949855993,1,0.00403717977472265,1
"277","MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_UP","c2",0.397052705926225,0.470624528552201,1,2.69694372032415e-05,0.00160168232328314,6.20175863007428e-05,2.49086161892548e-06,9.31929344699107e-06,0.000794979803780272,2.18201239670917e-09,7.68794092648784e-06,1.89497382209071e-06,2.27518432604865e-05,0.0801621600404887,0.0197588920429398
"278","MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN","c2",0.114460936979386,0.267139771092756,0.202402590691383,1.87692945706087e-05,0.000471206188329648,0.00114091776762709,1.58105236976965e-07,8.56462119562643e-08,0.00181305616210763,1.05684603169971e-09,6.65896566972154e-07,9.84959828362235e-06,1.10197335725329e-05,0.00694330350381865,0.10270176130333
"279","LINSLEY_MIR16_TARGETS","c2",0.466037547087881,1,0.136301368346018,1.91922728577421e-06,2.18685181259077e-05,0.00205997473766932,0.0001713964264512,0.0011322112761276,0.00019064322626889,8.81201348659252e-08,3.84280435272648e-06,1.27130047707188e-05,0.000918828646247002,0.040068920985879,0.132558500744285
"280","LEE_BMP2_TARGETS_UP","c2",0.321105353950746,0.0995616722760448,1,1.29474920317601e-06,0.000182837756718968,2.8196698346258e-06,7.51132284278437e-13,1.06172523323804e-12,3.21032721891844e-06,5.02912215640302e-12,1.00276711443371e-07,3.09185363850316e-11,5.24386567248143e-08,0.00104558527022003,3.22387578886725e-07
"281","LEE_BMP2_TARGETS_DN","c2",0.13770782141373,0.609867016244967,0.089087337792001,3.65571437799837e-06,3.03325802683885e-06,0.00279881751700748,1.19595187551133e-09,2.02923506123528e-06,2.80141051893929e-06,4.00926451287677e-11,2.76019069562302e-11,2.34562900810362e-05,4.18046010757661e-07,2.87805083832612e-07,0.244578736674965
"282","FEVR_CTNNB1_TARGETS_UP","c2",0.163047187815846,0.599513840369727,0.418528801937737,0.000399044958525874,0.00232025072454318,0.000929848856843539,4.41116993161976e-08,5.20171466518061e-07,5.3763728077569e-05,4.77583551427257e-07,1.61257078403556e-05,2.59224875993454e-06,0.00497976369073201,0.168142755651388,0.0270293778198375
"283","FEVR_CTNNB1_TARGETS_DN","c2",1,0.788321158141379,0.258636624594237,0.000350838807127069,0.0153132267845352,0.000118179698546384,1.22567894893822e-07,3.14997063453692e-06,0.00030774018834809,3.69177237757061e-07,0.000696302996051028,2.8405378210548e-07,0.00384941105809287,1,0.00296182878601384
"284","TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP","c2",0.912875740253663,0.709329111114045,0.822432329235297,4.3218022764655e-08,5.72472488042649e-06,1.21726101789289e-05,0.000297362556610702,0.000337167298960748,0.00946912072392369,2.65220881957288e-07,3.40968702903003e-07,0.000267294658688415,0.00276545813616864,0.00355528066516961,1
"285","TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN","c2",0.514870180205553,0.171153789609203,0.336424726082403,0.000185955845392807,0.000611691629175817,0.00343812607535944,0.000160023086784889,0.00196828186801534,0.000218994322168737,1.03725868758522e-07,1.16071497623821e-05,3.53808505413812e-05,0.00108154963354511,0.121027750572358,0.368916128594982
"286","KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3","c2",0.564689966387998,0.716386163569261,0.192574684329792,2.2566029110206e-13,9.95016565667834e-11,1.02946399396169e-09,3.75538079294325e-21,9.01759972441587e-17,2.02263055809918e-12,1.52767700940777e-25,2.97017389766321e-20,3.1793883424086e-18,1.59290881770948e-21,3.09700032309343e-16,3.31514822462944e-14
"287","PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN","c2",0.366944995640366,0.0830022106050352,0.26305878453386,0.000123053178620974,0.000528859763791178,0.0129364001194514,2.73844703119283e-05,0.000268234410110589,0.00110719729360801,4.54225277428526e-08,8.38782112894411e-07,0.000497721519439321,0.000473620696774724,0.00874598109115002,1
"288","GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP","c2",0.751287678271607,0.787597143083861,0.519595686532571,5.5529936406661e-06,0.000439041576136969,4.92416701135206e-06,9.34987326007661e-05,0.00209115548902506,0.00106004091861179,2.62244042595773e-08,1.31005048793432e-05,3.3686779395264e-06,0.000273441863214612,0.136598964376912,0.0351252048754418
"289","GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN","c2",0.0100665813847958,0.0297622734832783,0.0741908423219568,1.81914300801144e-20,1.64868937162891e-16,4.44196944223869e-12,1.131928796069e-36,2.83640497984371e-28,5.65736961086598e-22,9.92784385079077e-40,8.15452993236639e-32,5.91932775771717e-23,1.03517627832195e-35,8.50272836047843e-28,6.17208305297169e-19
"290","IKEDA_MIR133_TARGETS_UP","c2",0.803111762655572,1,0.274282350695532,0.000469284966929305,0.000323839680702786,0.0977850795996232,1.22305694339786e-05,3.69022089688209e-05,0.00279462700397111,6.60478440821291e-07,3.14548492873161e-07,0.0268157388097422,0.0068868087024436,0.00327979713518845,1
"291","IKEDA_MIR30_TARGETS_UP","c2",0.249905723424426,0.353798527309861,0.295695129961717,0.00119932069728257,0.00134509012943493,0.00456560544396073,2.16720698045456e-07,4.21248417326728e-07,0.00125625997307913,4.31166027064471e-06,5.42293511331586e-06,6.23439213735835e-05,0.0449576816420124,0.0565449444265444,0.650060068162356
"292","WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D","c2",0.942194488194296,1,1,0.000850197191554233,0.00146369133557965,0.014389562253003,6.13785655812735e-16,1.14497110437431e-10,3.84699365667945e-13,2.1672766885564e-06,6.4209053753833e-06,0.00061521951431574,0.0225981940315776,0.0669507803491216,1
"293","PLASARI_TGFB1_TARGETS_10HR_DN","c2",0.199258595706192,0.146536773334358,0.468377981038487,0.00108312760103754,0.0202233625179939,0.00181196695662953,1.00749935699932e-07,2.72814926730823e-05,1.85689791214265e-06,3.51695482473707e-06,0.0012104110953742,9.83777456804044e-06,0.0366712879575334,1,0.102578475420958
"294","DELACROIX_RARG_BOUND_MEF","c2",1,1,0.697069616013144,7.2027068578876e-06,0.000800295098724912,1.25436838353071e-05,1.5341319610286e-12,1.2259767505267e-10,8.77213459081265e-08,1.55636210903726e-10,1.92039160153219e-06,4.72028065133549e-10,1.62281877109315e-06,0.0200239232291762,4.92183663514752e-06
"295","DELACROIX_RAR_BOUND_ES","c2",0.220162197381979,0.137482552175901,0.719356955711607,0.0027686060046967,0.131189544548705,6.27160466828761e-05,1.93071403320111e-07,0.000280420774643008,5.65555219608737e-07,2.29530939053564e-05,0.0471163629003394,1.17994141722182e-08,0.239331910151151,1,0.00012303249157372
"296","KRIEG_HYPOXIA_NOT_VIA_KDM3A","c2",0.337333250362252,0.484437944742431,0.0513494645419083,4.19617722145735e-19,1.47100818454517e-16,5.11989513824996e-09,5.9194172473575e-22,2.14476555117575e-17,1.42355033520498e-13,5.28237098216323e-37,6.49159523699664e-32,7.86399784116079e-17,5.5079282231016e-33,6.76878635361639e-28,8.19979054897835e-13
"297","FORTSCHEGGER_PHF8_TARGETS_UP","c2",0.749030478309377,0.333315600170204,0.278364586251884,0.000128528328609661,9.15299992464847e-05,0.0793383596000668,0.000179275981087878,0.000406414700618769,0.0694216176492807,9.64081083689589e-08,4.95384469240506e-07,0.017884923354087,0.00100524734596313,0.00516537386077076,1
"298","FORTSCHEGGER_PHF8_TARGETS_DN","c2",0.241588115299721,0.241287497809695,0.325797955634006,2.47062845918137e-10,1.1901808312091e-11,8.95206292589474e-05,5.26938400264938e-30,6.97415457280398e-25,2.23764254136579e-19,1.83120149469346e-19,4.24959123289903e-22,2.40403943623021e-08,1.90939379851687e-15,4.43104877854382e-18,0.000250669192015724
"299","PHONG_TNF_RESPONSE_VIA_P38_COMPLETE","c2",0.00361675035609539,0.0331294646805931,0.0265434092083615,0.000289284720479038,0.000170578104592725,0.0411089929533922,0.00123367865739107,0.00135604100499812,0.000857145993847477,4.56213386249253e-06,5.51155451727906e-06,0.00207625526273142,0.0475693697842096,0.0574689789516688,1
"300","PHONG_TNF_RESPONSE_VIA_P38_PARTIAL","c2",0.888156008462976,1,0.560769678120474,0.000163712515493353,0.00126530673032417,0.000203650955399282,9.05437561585209e-08,3.58768332516237e-07,1.30421828176933e-05,8.03965876113062e-08,4.79895185042157e-06,1.24404242583125e-07,0.00083829521902309,0.0500386709443457,0.00129716303741424
"301","RATTENBACHER_BOUND_BY_CELF1","c2",0.0857980875333885,0.476374640029568,0.0271124179120927,3.18036291906611e-09,4.02739435649546e-08,0.000225895163676549,3.70086795518802e-11,6.33404540050119e-11,3.74252152576226e-05,3.03441248265752e-17,4.86597146017156e-15,1.53062820678184e-07,3.163981895667e-13,5.07374844152088e-11,0.00159598603121142
"302","PECE_MAMMARY_STEM_CELL_DN","c2",0.761077714103568,0.606421292262824,0.36056604137577,0.00117626856344068,0.000645287472116729,0.289446647248479,0.000737400805898827,0.00299777807670968,0.0240044141189532,4.1475682114547e-06,2.69061400866183e-05,0.20283877416072,0.0432466937408382,0.280550322683169,1
"303","LIM_MAMMARY_STEM_CELL_UP","c2",0.809267559047448,0.714372144588754,0.0704003009171718,6.15210330148291e-07,3.53037637538206e-06,0.00997050443306436,9.07205111104107e-20,8.01870865702773e-14,2.55169715491055e-16,1.13545078526928e-12,3.73905840534706e-11,0.000296250521141443,1.18393453380028e-08,3.89871619925538e-07,1
"304","LIM_MAMMARY_STEM_CELL_DN","c2",0.140237634828744,0.328184672781699,0.29090647539995,0.0561584596566498,0.183779323577036,0.00103582617147708,4.49319784036405e-07,2.89585788385899e-05,1.13509037968977e-05,0.00910709575138599,0.088910284907963,3.21658482246752e-06,1,1,0.0335393299438688
"305","DURAND_STROMA_S_UP","c2",0.431930560149065,0.437657140936726,1,0.000601214302173847,0.00616254388204372,0.00432252502382204,1.78191016832124e-05,6.64265428129206e-06,0.000269830349189048,1.08394128321057e-06,0.000113462772088347,5.58911417053842e-05,0.0113022557600366,1,0.582776934562041
"306","ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF","c2",0.0116414839635902,0.0947363446459174,0.011135056275124,2.47575071913682e-13,2.0447144173636e-10,5.53252844462332e-08,3.04949772600114e-12,2.99032256748386e-11,2.06417967737153e-11,2.78983091426017e-23,1.2542571144014e-19,9.18266095848094e-15,2.90895669429908e-19,1.30781389318634e-15,9.57476058140807e-11
"307","ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF","c2",0.905555534134308,0.58799267749678,0.0951157017408638,0.000585311420096609,0.000602741269593998,0.0221226524085272,6.83334497901745e-08,2.88281191635948e-05,7.24840853669029e-05,1.0273673324416e-06,1.08945316597942e-06,0.00144658107672396,0.0107123591753686,0.0113597281616674,1
"308","AAANWWTGC_UNKNOWN","c3",0.101219616747778,0.251546790901678,0.115179035333622,2.49410698393915e-05,0.000332842997973987,1.0066127529776e-05,2.65169038757505e-09,3.0395747920025e-10,1.80756103683157e-05,1.8661398646678e-09,3.32279636236478e-07,9.80171258956635e-10,1.94582403688912e-05,0.00346467976703776,1.02202457171408e-05
"309","MYOD_01","c3",0.309671532756179,1,0.0181588096572355,0.000391309991706155,0.00558130617515338,0.000164160623895623,6.51752888035392e-07,3.03721445231419e-05,3.3400942405107e-05,4.59250691308662e-07,9.31052095637391e-05,8.08372834791633e-08,0.00478860695827542,0.970808020121107,0.000842890354837236
"310","AP4_01","c3",0.0597595319365253,0.100079088006639,0.104048456548415,0.00339770429369277,0.075253338940576,0.000320691159008715,9.76321797258718e-06,9.20134615643584e-05,0.00039943154071479,3.45547345248351e-05,0.0161368659620738,4.78509212099102e-07,0.360302216890455,1,0.00498941555455734
"311","AAAYWAACM_HFH4_01","c3",0.000448585828818942,0.0187420674610792,0.000352868135076815,0.000211970403917625,0.000372520600705311,0.0295868986976954,3.71082738691252e-09,3.26248709400446e-08,9.46473968113075e-07,1.34775308134888e-07,4.16211403291478e-07,3.73459886856282e-07,0.00140530213792247,0.00433983630212024,0.00389406624025045
"312","MEF2_01","c3",0.178405544793382,0.497310067853427,0.0228062236966418,0.000524123807140405,0.00299298079203747,0.0203025036636082,9.39703480385414e-07,1.92651667876367e-06,4.43049679710204e-05,8.23829335971045e-07,2.68201802155904e-05,0.00121983791986054,0.00859006848617008,0.279654019107961,1
"313","ELK1_01","c3",0.820288433034255,0.897218055211058,0.160589811220093,0.00426369632561635,0.0196395593436332,0.000834412780698658,1.0354739811883e-06,0.000690001961307388,4.44853538985836e-08,5.43822986932677e-05,0.00114198643477061,2.08757215484649e-06,0.567044228474703,1,0.0217671148585843
"314","SP1_01","c3",0.337842214366186,0.786000575938501,0.0131701145932006,3.16595560325271e-08,3.31161989185943e-08,0.000628048214611137,1.14591498175677e-08,1.86306177141205e-05,8.38129943108866e-08,3.00698240106369e-15,1.0412868158574e-09,1.18283821922552e-06,3.13538054958911e-11,1.08574976289451e-05,0.0123334541118645
"315","HOX13_01","c3",0.197746803476758,0.251620623461374,0.24247126509883,0.000356411488528674,0.000755542371476862,0.0910666201094755,0.00377121473050582,0.00125742941304377,0.19408867130196,4.25589127423121e-05,4.73940987082406e-06,0.0983884364310969,0.443761783164088,0.0494178267230825,1
"316","AACTTT_UNKNOWN","c3",0.879690642057485,1,0.753050806291581,9.24935438131719e-32,2.06743425194506e-28,2.77306132988654e-14,7.38224941437289e-56,1.15160201691863e-50,6.00704538122061e-22,2.56651669413571e-62,1.2822853158347e-55,2.30696074179358e-27,2.67610695697531e-58,1.33703889882084e-51,2.40546796546817e-23
"317","P300_01","c3",0.561973641959276,0.511621878670279,0.474639989675819,3.92942579530284e-06,6.8495322674711e-06,0.000789528539696555,3.48699188975774e-06,0.000121600773143137,1.67577789517456e-05,4.63210398986635e-11,4.43566479270408e-08,1.869081631363e-06,4.82989483023364e-07,0.000462506767935255,0.019488914170222
"318","SOX5_01","c3",0.0518266656206467,0.080075822759034,0.39404688147667,3.922952071753e-05,0.000297697329234267,5.15539861620044e-05,1.30514289334499e-09,1.67853566062853e-07,5.93099399882154e-08,4.61674514222405e-09,2.65818333422151e-07,7.97316642581676e-09,4.81388015979701e-05,0.00277168776259277,8.31362063219914e-05
"319","CREL_01","c3",0.20937308245414,0.300427407344339,0.343923142252785,0.000927828476526135,0.00124669916435708,0.00435449996011578,8.43225730608195e-05,0.000339150719376406,0.000479390911194138,2.58099957417025e-06,4.65890103291565e-06,5.67198725262753e-05,0.0269120825598732,0.0485783610702115,0.591418110831473
"320","NFKAPPAB_01","c3",0.0399442507072934,0.129839799180691,0.0773751536422995,0.000314789201349445,0.00118499886608077,0.0295868986976954,0.000329376974889802,0.000721729826374066,0.0185532553643758,3.25396107079204e-07,4.20933893414182e-06,0.00257435389418573,0.00339290520851486,0.0438907770662968,1
"321","NMYC_01","c3",0.237955483823863,0.17858939121372,1,6.38874111519192e-05,0.000637685326478212,0.000303934564658078,0.000127292708192549,7.74549024612646e-05,0.0189203609891192,4.8606175519101e-08,1.2194091068097e-06,0.00106039395595311,0.000506816592137666,0.0127147787567048,1
"322","HEN1_02","c3",0.38557317991052,0.324093787063955,0.605127269731966,0.000395571387224248,0.000631232367767136,0.0715046907560248,1.59817281868336e-06,9.48767426287672e-06,4.45843242837384e-05,4.6930637174326e-07,1.19485987184557e-06,0.0146075667589997,0.00489345753816697,0.0124588038837337,1
"323","YY1_01","c3",0.187856252940817,0.0471163601335283,0.496727166683823,1.39981667950798e-05,0.000123988194742314,0.000485169574129388,7.00447626286832e-08,1.70758925886206e-07,0.000409547387101134,5.8784053502419e-10,4.61154051473759e-08,7.0594013932054e-07,6.12941325869723e-06,0.000480845329471688,0.00736083783269527
"324","YY1_02","c3",0.0125308294705251,0.0106874865459874,0.333680957471912,0.00315400004378114,0.00964459207311105,0.000875780989524149,0.000160412658721072,0.000531143919451203,0.000112699771890032,2.97803986333731e-05,0.000277260224425171,2.2996335902119e-06,0.310520216550182,1,0.0239782794451395
"325","CP2_01","c3",0.91175359052377,0.532538156054888,0.0680649625299303,9.46619427390578e-05,0.00408461747080818,0.000173964737915824,2.32198101186547e-06,9.23545406773763e-05,2.02507513070812e-05,2.68809537001348e-08,4.9916003316762e-05,9.07806604706351e-08,0.000280287704231305,0.520474166583878,0.000946569946727312
"326","GATA3_01","c3",0.550112884310058,0.893784987581436,0.334168910677102,4.45966263979141e-07,2.23713086271741e-07,0.000364582650372524,0.00083070931763398,0.00442779253221886,0.000113379059631808,2.06908740281192e-06,5.86424233096256e-05,3.98664605835076e-07,0.0215743743491199,0.611464547849466,0.00415687584504234
"327","EVI1_04","c3",0.639178047204952,1,0.0521977642964005,0.000361474008232002,0.00028150385287843,0.0232192783698508,2.88771846301562e-05,5.62022096908565e-06,0.00820988436123329,3.91895912993689e-07,2.37688642337562e-07,0.00159236801796235,0.00408629868478519,0.00247837947365376,1
"328","MZF1_02","c3",0.0422020044124917,0.134852918180246,0.0806538088064793,0.000289979512144486,0.00186448014506662,0.00108652664024278,5.05461836327074e-05,0.00119930308049134,0.000294784765761647,2.52215584728104e-07,1.04158957008037e-05,3.53905504324788e-06,0.00262985190195994,0.10860654447228,0.0369017269359457
"329","ZID_01","c3",0.544262098074702,0.424074545416434,1,0.000113375513623078,0.000124840224184534,0.000349136080267633,3.71981127580151e-05,1.32621318510603e-05,0.000688856840103886,3.85591066085783e-08,4.6751353433179e-08,1.42291748061707e-06,0.000402055804607646,0.000487476362247757,0.0148367605703941
"330","S8_01","c3",0.0308497497720997,0.296362444597565,0.00914998693291229,9.05223891670202e-05,1.69708234029028e-05,0.0491457798392163,9.66618670175862e-05,9.60991126053206e-06,0.120593500197209,2.80287432824709e-08,8.64016765422981e-10,0.00700851866943636,0.000292255706206325,9.00910281306543e-06,1
"331","CDPCR1_01","c3",0.416885775609117,0.854103078160308,0.091061815221604,0.00133399499936144,0.0222706669758217,0.000921414975938005,0.000411695065524269,0.00729841407556281,0.000175257820908634,5.33388017294927e-06,0.00146585609568686,2.54545210077713e-06,0.055616368563342,1,0.0265414290548031
"332","CEBPA_01","c3",0.0506805115836292,0.293559833924636,0.00851927383790854,2.61616140211048e-06,1.12169746782506e-05,0.00267746967226402,5.7427703815628e-07,1.03302675014507e-08,0.0408597722850889,2.05328656340884e-11,3.77458740146349e-10,0.000216497456007244,2.1409618996664e-07,3.93576228350598e-06,1
"333","CEBPB_02","c3",0.819473678898375,0.606127843644769,0.815946925737504,0.000801560508793328,0.00210721599549578,0.00262515083109639,6.03263539602085e-11,3.5159268871148e-12,0.000896906657838714,1.92646774372079e-06,1.33023641629381e-05,2.06380686404867e-05,0.0200872791637766,0.138703751126955,0.215193141714355
"334","MYCMAX_02","c3",0.0723329824408751,0.248558885526853,0.0665590416116026,0.00106871952452513,0.000225102954954339,0.191623596178853,5.14799161471433e-05,2.70477380414101e-05,0.0726260936200622,3.42404296587972e-06,1.51991208450646e-07,0.0150575085756513,0.0357024960052279,0.00158481233051488,1
"335","GATA1_02","c3",0.54458278289095,0.412408928797724,1,4.68362140136249e-10,1.16019650406667e-08,3.09740194563195e-05,3.30570979533979e-05,0.000154855246571458,8.25313060701775e-05,3.27824292757772e-09,7.1933015268847e-08,2.04331251347511e-08,3.41822390058528e-05,0.000750045550208268,0.00021305619578005
"336","GATA1_03","c3",1,0.688994421618329,0.232139446589928,0.000947204075921695,0.00724585561420891,0.000137593288900094,5.26723544065614e-05,7.1645354944255e-06,0.0616115303288392,2.68988702974262e-06,0.000156746420784546,0.010920189652096,0.0280474520591263,1,1
"337","GATA1_04","c3",0.461737604581968,0.4887122178716,0.611581771755373,0.00158060487942865,0.000546887537451121,0.233606681674713,1.52291790941255e-05,8.67120994547565e-07,0.0049915086910387,7.48703766702594e-06,8.96930803069387e-07,0.138219439322396,0.0780673417540795,0.0093522974836045,1
"338","HFH1_01","c3",0.0265951722372362,0.590539738196511,0.000762562193765461,0.000159566274151476,5.01122193984355e-05,0.044341496812767,1.21076151905888e-08,3.30414246964499e-08,0.000657127544594446,7.63760619796116e-08,7.53345191203906e-09,1.74361643657317e-06,0.00079637319826141,7.85513030868313e-05,0.0181806885841484
"339","TST1_01","c3",0.51398690701996,0.537686141544604,0.375883309449185,9.27031902820442e-06,0.00115122793083079,1.15067327194291e-05,1.60919743722356e-08,3.94149280224503e-05,1.02750373981251e-07,2.57814851293605e-10,3.97292574213609e-06,3.97211646533602e-10,2.68823545443842e-06,0.041425696713253,4.14172583840587e-06
"340","OCT1_03","c3",0.635918719676488,0.414062024812796,0.0155626457810837,0.000216530463391287,0.00028700818788578,0.0362605419994906,9.837306011536e-09,1.13222105177966e-08,5.88667415872362e-05,1.40636020476555e-07,2.47073815887754e-07,0.000719049411759373,0.00146641178550904,0.00257623867826161,1
"341","OCT1_04","c3",0.0718190681813863,0.783539908395083,0.00159985156742567,2.03955762177793e-05,0.00066943109363033,9.3782291283347e-05,1.8112791653803e-05,2.17587527157327e-05,0.00098348046077515,1.24792161948135e-09,1.34381397234899e-06,2.89979893906e-06,1.3012078726332e-05,0.014011948289683,0.0302362035375786
"342","LYF1_01","c3",1,0.800589655486875,0.821737778790934,0.0461171446288857,0.468240549590577,7.39659436523543e-05,2.02295099237442e-05,5.59204738967419e-05,1.5406011420827e-05,0.00618421002723073,0.452424893531251,1.64120731315902e-08,1,1,0.000171128686543091
"343","BRN2_01","c3",1,0.348015239009582,0.145790511650566,0.000154359511600648,0.00139338768345513,0.00125476678476717,1.51922413001817e-06,5.95747637751512e-06,0.000369263450698095,7.14732206601903e-08,5.8191771033632e-06,4.71936794322425e-06,0.000745251271823804,0.0606765596567681,0.0492088495439992
