Id	text	size	colour
ENSDARG00000037859	NA	1	NA
ENSDARG00000099143	NA	1	NA
ENSDARG00000078014	NA	1	NA
ENSDARG00000021257	NA	1	NA
ENSDARG00000114067	NA	1	NA
ENSDARG00000055743	NA	1	NA
ENSDARG00000045873	NA	1	NA
ENSDARG00000037353	NA	1	NA
ENSDARG00000043011	NA	1	NA
ENSDARG00000032765	NA	1	NA
ENSDARG00000088030	NA	1	NA
ENSDARG00000019596	NA	1	NA
ENSDARG00000062372	NA	1	NA
ENSDARG00000088975	NA	1	NA
ENSDARG00000038386	NA	1	NA
ENSDARG00000038312	NA	1	NA
ENSDARG00000102184	NA	1	NA
ENSDARG00000078497	NA	1	NA
ENSDARG00000036929	NA	1	NA
ENSDARG00000101982	NA	1	NA
ENSDARG00000030616	NA	1	NA
ENSDARG00000076533	NA	1	NA
ENSDARG00000034060	NA	1	NA
ENSDARG00000068291	NA	1	NA
ENSDARG00000098345	NA	1	NA
ENSDARG00000027903	NA	1	NA
ENSDARG00000098903	NA	1	NA
ENSDARG00000019457	NA	1	NA
ENSDARG00000020371	NA	1	NA
ENSDARG00000061024	NA	1	NA
ENSDARG00000020494	NA	1	NA
ENSDARG00000043643	NA	1	NA
ENSDARG00000026348	NA	1	NA
ENSDARG00000091317	NA	1	NA
ENSDARG00000079031	NA	1	NA
ENSDARG00000009350	NA	1	NA
ENSDARG00000009178	NA	1	NA
ENSDARG00000002790	NA	1	NA
ENSDARG00000033899	NA	1	NA
ENSDARG00000044304	NA	1	NA
ENSDARG00000075884	NA	1	NA
ENSDARG00000061579	NA	1	NA
ENSDARG00000052118	NA	1	NA
ENSDARG00000014914	NA	1	NA
ENSDARG00000076554	NA	1	NA
ENSDARG00000007823	NA	1	NA
ENSDARG00000054271	NA	1	NA
ENSDARG00000029018	NA	1	NA
ENSDARG00000015427	NA	1	NA
ENSDARG00000055536	NA	1	NA
ENSDARG00000011462	NA	1	NA
ENSDARG00000070187	NA	1	NA
ENSDARG00000075400	NA	1	NA
ENSDARG00000039152	NA	1	NA
ENSDARG00000010662	NA	1	NA
ENSDARG00000058094	NA	1	NA
ENSDARG00000008384	NA	1	NA
ENSDARG00000070512	NA	1	NA
ENSDARG00000070694	NA	1	NA
ENSDARG00000010831	NA	1	NA
ENSDARG00000060637	NA	1	NA
ENSDARG00000060638	NA	1	NA
ENSDARG00000102512	NA	1	NA
ENSDARG00000079249	NA	1	NA
ENSDARG00000041895	NA	1	NA
ENSDARG00000056862	NA	1	NA
ENSDARG00000051763	NA	1	NA
ENSDARG00000059902	NA	1	NA
ENSDARG00000029524	NA	1	NA
ENSDARG00000042336	NA	1	NA
ENSDARG00000055443	NA	1	NA
ENSDARG00000034982	NA	1	NA
ENSDARG00000071211	NA	1	NA
ENSDARG00000070353	NA	1	NA
ENSDARG00000113877	NA	1	NA
ENSDARG00000040566	NA	1	NA
ENSDARG00000098749	NA	1	NA
ENSDARG00000005897	NA	1	NA
ENSDARG00000041140	NA	1	NA
ENSDARG00000070214	NA	1	NA
ENSDARG00000042927	NA	1	NA
ENSDARG00000002659	NA	1	NA
ENSDARG00000020231	NA	1	NA
ENSDARG00000102878	NA	1	NA
ENSDARG00000078425	NA	1	NA
ENSDARG00000008200	NA	1	NA
ENSDARG00000005578	NA	1	NA
ENSDARG00000052522	NA	1	NA
ENSDARG00000058746	NA	1	NA
ENSDARG00000069521	NA	1	NA
ENSDARG00000059616	NA	1	NA
ENSDARG00000078768	NA	1	NA
ENSDARG00000054864	NA	1	NA
ENSDARG00000030463	NA	1	NA
ENSDARG00000031269	NA	1	NA
ENSDARG00000008224	NA	1	NA
ENSDARG00000007566	NA	1	NA
ENSDARG00000060282	NA	1	NA
ENSDARG00000061504	NA	1	NA
ENSDARG00000074471	NA	1	NA
ENSDARG00000036074	NA	1	NA
ENSDARG00000040453	NA	1	NA
ENSDARG00000099568	NA	1	NA
ENSDARG00000070433	NA	1	NA
ENSDARG00000042725	NA	1	NA
ENSDARG00000016977	NA	1	NA
ENSDARG00000033804	NA	1	NA
ENSDARG00000012295	NA	1	NA
ENSDARG00000037966	NA	1	NA
ENSDARG00000013382	NA	1	NA
ENSDARG00000038064	NA	1	NA
ENSDARG00000037961	NA	1	NA
ENSDARG00000086669	NA	1	NA
ENSDARG00000078640	NA	1	NA
ENSDARG00000079252	NA	1	NA
ENSDARG00000029955	NA	1	NA
ENSDARG00000070578	NA	1	NA
ENSDARG00000062797	NA	1	NA
ENSDARG00000090690	NA	1	NA
ENSDARG00000016173	NA	1	NA
ENSDARG00000062008	NA	1	NA
ENSDARG00000099478	NA	1	NA
ENSDARG00000027016	NA	1	NA
ENSDARG00000040295	NA	1	NA
ENSDARG00000102004	NA	1	NA
ENSDARG00000097537	NA	1	NA
ENSDARG00000061591	NA	1	NA
ENSDARG00000061865	NA	1	NA
ENSDARG00000010246	NA	1	NA
ENSDARG00000058806	NA	1	NA
ENSDARG00000075632	NA	1	NA
ENSDARG00000056318	NA	1	NA
ENSDARG00000076425	NA	1	NA
ENSDARG00000009001	NA	1	NA
ENSDARG00000078966	NA	1	NA
ENSDARG00000090503	NA	1	NA
ENSDARG00000045626	NA	1	NA
ENSDARG00000060734	NA	1	NA
ENSDARG00000036987	NA	1	NA
ENSDARG00000012135	NA	1	NA
ENSDARG00000093431	NA	1	NA
ENSDARG00000101032	NA	1	NA
ENSDARG00000101886	NA	1	NA
ENSDARG00000071011	NA	1	NA
ENSDARG00000078671	NA	1	NA
ENSDARG00000016404	NA	1	NA
ENSDARG00000095859	NA	1	NA
ENSDARG00000017960	NA	1	NA
ENSDARG00000007127	NA	1	NA
ENSDARG00000073843	NA	1	NA
ENSDARG00000076729	NA	1	NA
ENSDARG00000024295	NA	1	NA
ENSDARG00000033012	NA	1	NA
ENSDARG00000098813	NA	1	NA
ENSDARG00000044605	NA	1	NA
ENSDARG00000059388	NA	1	NA
ENSDARG00000006869	NA	1	NA
ENSDARG00000056087	NA	1	NA
ENSDARG00000088717	NA	1	NA
ENSDARG00000003307	NA	1	NA
ENSDARG00000029215	NA	1	NA
ENSDARG00000025375	NA	1	NA
ENSDARG00000036848	NA	1	NA
ENSDARG00000061120	NA	1	NA
ENSDARG00000016044	NA	1	NA
ENSDARG00000029242	NA	1	NA
ENSDARG00000074508	NA	1	NA
ENSDARG00000026149	NA	1	NA
ENSDARG00000062707	NA	1	NA
ENSDARG00000032932	NA	1	NA
ENSDARG00000090804	NA	1	NA
ENSDARG00000071086	NA	1	NA
ENSDARG00000013430	NA	1	NA
ENSDARG00000100409	NA	1	NA
ENSDARG00000112977	NA	1	NA
ENSDARG00000074779	NA	1	NA
ENSDARG00000096375	NA	1	NA
ENSDARG00000057772	NA	1	NA
ENSDARG00000018000	NA	1	NA
ENSDARG00000007279	NA	1	NA
ENSDARG00000021974	NA	1	NA
ENSDARG00000017385	NA	1	NA
ENSDARG00000094678	NA	1	NA
ENSDARG00000007385	NA	1	NA
ENSDARG00000014626	NA	1	NA
ENSDARG00000004251	NA	1	NA
ENSDARG00000068876	NA	1	NA
ENSDARG00000061213	NA	1	NA
ENSDARG00000079352	NA	1	NA
ENSDARG00000056924	NA	1	NA
ENSDARG00000025824	NA	1	NA
ENSDARG00000079949	NA	1	NA
ENSDARG00000055383	NA	1	NA
ENSDARG00000056691	NA	1	NA
ENSDARG00000043640	NA	1	NA
ENSDARG00000019595	NA	1	NA
ENSDARG00000100514	NA	1	NA
ENSDARG00000011618	NA	1	NA
ENSDARG00000063375	NA	1	NA
ENSDARG00000034375	NA	1	NA
ENSDARG00000057328	NA	1	NA
ENSDARG00000068214	NA	1	NA
ENSDARG00000020761	NA	1	NA
ENSDARG00000061370	NA	1	NA
ENSDARG00000033436	NA	1	NA
ENSDARG00000079267	NA	1	NA
ENSDARG00000030938	NA	1	NA
ENSDARG00000078574	NA	1	NA
ENSDARG00000011797	NA	1	NA
ENSDARG00000039943	NA	1	NA
ENSDARG00000031248	NA	1	NA
ENSDARG00000019235	NA	1	NA
ENSDARG00000024775	NA	1	NA
ENSDARG00000042616	NA	1	NA
ENSDARG00000052997	NA	1	NA
ENSDARG00000021885	NA	1	NA
ENSDARG00000030465	NA	1	NA
ENSDARG00000060215	NA	1	NA
ENSDARG00000009626	NA	1	NA
ENSDARG00000032951	NA	1	NA
ENSDARG00000071596	NA	1	NA
ENSDARG00000068483	NA	1	NA
ENSDARG00000021806	NA	1	NA
ENSDARG00000069815	NA	1	NA
ENSDARG00000032072	NA	1	NA
ENSDARG00000056640	NA	1	NA
ENSDARG00000076965	NA	1	NA
ENSDARG00000003519	NA	1	NA
ENSDARG00000101999	NA	1	NA
ENSDARG00000098694	NA	1	NA
ENSDARG00000061472	NA	1	NA
ENSDARG00000054320	NA	1	NA
ENSDARG00000096829	NA	1	NA
ENSDARG00000055026	NA	1	NA
ENSDARG00000010149	NA	1	NA
ENSDARG00000077339	NA	1	NA
ENSDARG00000038456	NA	1	NA
ENSDARG00000020015	NA	1	NA
ENSDARG00000021120	NA	1	NA
ENSDARG00000052176	NA	1	NA
ENSDARG00000057013	NA	1	NA
ENSDARG00000102493	NA	1	NA
ENSDARG00000074453	NA	1	NA
ENSDARG00000098424	NA	1	NA
ENSDARG00000008723	NA	1	NA
ENSDARG00000022254	NA	1	NA
ENSDARG00000088383	NA	1	NA
ENSDARG00000099663	NA	1	NA
ENSDARG00000104437	NA	1	NA
ENSDARG00000041117	NA	1	NA
ENSDARG00000040401	NA	1	NA
ENSDARG00000055554	NA	1	NA
ENSDARG00000071208	NA	1	NA
ENSDARG00000103542	NA	1	NA
ENSDARG00000034700	NA	1	NA
ENSDARG00000040698	NA	1	NA
ENSDARG00000052994	NA	1	NA
ENSDARG00000040948	NA	1	NA
ENSDARG00000040946	NA	1	NA
ENSDARG00000036811	NA	1	NA
ENSDARG00000069157	NA	1	NA
ENSDARG00000086283	NA	1	NA
ENSDARG00000042759	NA	1	NA
ENSDARG00000005799	NA	1	NA
ENSDARG00000024964	NA	1	NA
ENSDARG00000103271	NA	1	NA
ENSDARG00000104664	NA	1	NA
ENSDARG00000018856	NA	1	NA
ENSDARG00000015349	NA	1	NA
ENSDARG00000045803	NA	1	NA
ENSDARG00000044972	NA	1	NA
ENSDARG00000115463	NA	1	NA
ENSDARG00000008936	NA	1	NA
ENSDARG00000016181	NA	1	NA
ENSDARG00000078994	NA	1	NA
ENSDARG00000100621	NA	1	NA
ENSDARG00000087950	NA	1	NA
ENSDARG00000036428	NA	1	NA
ENSDARG00000101461	NA	1	NA
ENSDARG00000003035	NA	1	NA
ENSDARG00000003175	NA	1	NA
ENSDARG00000025033	NA	1	NA
ENSDARG00000018637	NA	1	NA
ENSDARG00000018918	NA	1	NA
ENSDARG00000104015	NA	1	NA
ENSDARG00000054164	NA	1	NA
ENSDARG00000075181	NA	1	NA
ENSDARG00000099342	NA	1	NA
ENSDARG00000074488	NA	1	NA
ENSDARG00000039439	NA	1	NA
ENSDARG00000067795	NA	1	NA
ENSDARG00000074771	NA	1	NA
ENSDARG00000087131	NA	1	NA
ENSDARG00000077089	NA	1	NA
ENSDARG00000068305	NA	1	NA
ENSDARG00000089878	NA	1	NA
ENSDARG00000061854	NA	1	NA
ENSDARG00000100573	NA	1	NA
ENSDARG00000069980	NA	1	NA
ENSDARG00000006868	NA	1	NA
ENSDARG00000007867	NA	1	NA
ENSDARG00000070846	NA	1	NA
ENSDARG00000038030	NA	1	NA
ENSDARG00000077830	NA	1	NA
ENSDARG00000046081	NA	1	NA
ENSDARG00000087556	NA	1	NA
ENSDARG00000069545	NA	1	NA
ENSDARG00000041243	NA	1	NA
ENSDARG00000099021	NA	1	NA
ENSDARG00000069430	NA	1	NA
ENSDARG00000006025	NA	1	NA
ENSDARG00000068989	NA	1	NA
ENSDARG00000041538	NA	1	NA
ENSDARG00000092624	NA	1	NA
ENSDARG00000111942	NA	1	NA
ENSDARG00000005926	NA	1	NA
ENSDARG00000054334	NA	1	NA
ENSDARG00000098817	NA	1	NA
ENSDARG00000036308	NA	1	NA
ENSDARG00000041530	NA	1	NA
ENSDARG00000099353	NA	1	NA
ENSDARG00000044431	NA	1	NA
ENSDARG00000075904	NA	1	NA
ENSDARG00000005883	NA	1	NA
ENSDARG00000028087	NA	1	NA
ENSDARG00000099154	NA	1	NA
ENSDARG00000089924	NA	1	NA
ENSDARG00000013575	NA	1	NA
ENSDARG00000022978	NA	1	NA
ENSDARG00000007315	NA	1	NA
ENSDARG00000026902	NA	1	NA
ENSDARG00000061684	NA	1	NA
ENSDARG00000031116	NA	1	NA
ENSDARG00000088841	NA	1	NA
ENSDARG00000004634	NA	1	NA
ENSDARG00000005500	NA	1	NA
ENSDARG00000099039	NA	1	NA
ENSDARG00000075437	NA	1	NA
ENSDARG00000103004	NA	1	NA
ENSDARG00000016630	NA	1	NA
ENSDARG00000074501	NA	1	NA
ENSDARG00000071353	NA	1	NA
ENSDARG00000101622	NA	1	NA
ENSDARG00000095833	NA	1	NA
ENSDARG00000098453	NA	1	NA
ENSDARG00000039754	NA	1	NA
ENSDARG00000043388	NA	1	NA
ENSDARG00000110105	NA	1	NA
ENSDARG00000071032	NA	1	NA
ENSDARG00000007971	NA	1	NA
ENSDARG00000103383	NA	1	NA
ENSDARG00000115335	NA	1	NA
ENSDARG00000034916	NA	1	NA
ENSDARG00000003938	NA	1	NA
ENSDARG00000022996	NA	1	NA
ENSDARG00000060348	NA	1	NA
ENSDARG00000020467	NA	1	NA
ENSDARG00000020872	NA	1	NA
ENSDARG00000102556	NA	1	NA
ENSDARG00000043010	NA	1	NA
ENSDARG00000059933	NA	1	NA
ENSDARG00000044400	NA	1	NA
ENSDARG00000014230	NA	1	NA
ENSDARG00000099972	NA	1	NA
ENSDARG00000021555	NA	1	NA
ENSDARG00000073962	NA	1	NA
ENSDARG00000078694	NA	1	NA
ENSDARG00000075178	NA	1	NA
ENSDARG00000078918	NA	1	NA
ENSDARG00000029533	NA	1	NA
ENSDARG00000076924	NA	1	NA
ENSDARG00000075111	NA	1	NA
ENSDARG00000020699	NA	1	NA
ENSDARG00000078195	NA	1	NA
ENSDARG00000015747	NA	1	NA
ENSDARG00000075382	NA	1	NA
ENSDARG00000009209	NA	1	NA
ENSDARG00000078560	NA	1	NA
ENSDARG00000103433	NA	1	NA
ENSDARG00000078125	NA	1	NA
ENSDARG00000095536	NA	1	NA
ENSDARG00000060901	NA	1	NA
ENSDARG00000004647	NA	1	NA
ENSDARG00000057006	NA	1	NA
ENSDARG00000034883	NA	1	NA
ENSDARG00000058410	NA	1	NA
ENSDARG00000035966	NA	1	NA
ENSDARG00000103915	NA	1	NA
ENSDARG00000089663	NA	1	NA
ENSDARG00000103066	NA	1	NA
ENSDARG00000070867	NA	1	NA
ENSDARG00000006691	NA	1	NA
ENSDARG00000111259	NA	1	NA
ENSDARG00000037655	NA	1	NA
ENSDARG00000102865	NA	1	NA
ENSDARG00000004060	NA	1	NA
ENSDARG00000092609	NA	1	NA
ENSDARG00000061761	NA	1	NA
ENSDARG00000005640	NA	1	NA
ENSDARG00000031198	NA	1	NA
ENSDARG00000042045	NA	1	NA
ENSDARG00000074223	NA	1	NA
ENSDARG00000096037	NA	1	NA
ENSDARG00000062370	NA	1	NA
ENSDARG00000011555	NA	1	NA
ENSDARG00000041706	NA	1	NA
ENSDARG00000039005	NA	1	NA
ENSDARG00000075930	NA	1	NA
ENSDARG00000100772	NA	1	NA
ENSDARG00000115504	NA	1	NA
ENSDARG00000045364	NA	1	NA
ENSDARG00000005191	NA	1	NA
ENSDARG00000017294	NA	1	NA
ENSDARG00000018174	NA	1	NA
ENSDARG00000042641	NA	1	NA
ENSDARG00000053959	NA	1	NA
ENSDARG00000101794	NA	1	NA
ENSDARG00000062897	NA	1	NA
ENSDARG00000077650	NA	1	NA
ENSDARG00000060948	NA	1	NA
ENSDARG00000104495	NA	1	NA
ENSDARG00000056184	NA	1	NA
ENSDARG00000086753	NA	1	NA
ENSDARG00000069893	NA	1	NA
ENSDARG00000038792	NA	1	NA
ENSDARG00000090914	NA	1	NA
ENSDARG00000017400	NA	1	NA
ENSDARG00000069342	NA	1	NA
ENSDARG00000061368	NA	1	NA
ENSDARG00000018757	NA	1	NA
ENSDARG00000115868	NA	1	NA
ENSDARG00000094590	NA	1	NA
ENSDARG00000099900	NA	1	NA
ENSDARG00000000489	NA	1	NA
ENSDARG00000055797	NA	1	NA
ENSDARG00000068745	NA	1	NA
ENSDARG00000101687	NA	1	NA
ENSDARG00000056531	NA	1	NA
ENSDARG00000062138	NA	1	NA
ENSDARG00000061417	NA	1	NA
ENSDARG00000056478	NA	1	NA
ENSDARG00000060783	NA	1	NA
ENSDARG00000077227	NA	1	NA
ENSDARG00000089075	NA	1	NA
ENSDARG00000092556	NA	1	NA
ENSDARG00000103362	NA	1	NA
ENSDARG00000098622	NA	1	NA
ENSDARG00000062561	NA	1	NA
ENSDARG00000055653	NA	1	NA
ENSDARG00000027963	NA	1	NA
ENSDARG00000005141	NA	1	NA
ENSDARG00000059653	NA	1	NA
ENSDARG00000078133	NA	1	NA
ENSDARG00000019033	NA	1	NA
ENSDARG00000013251	NA	1	NA
ENSDARG00000016532	NA	1	NA
ENSDARG00000101130	NA	1	NA
ENSDARG00000087793	NA	1	NA
ENSDARG00000015158	NA	1	NA
ENSDARG00000100152	NA	1	NA
ENSDARG00000059553	NA	1	NA
ENSDARG00000004372	NA	1	NA
ENSDARG00000102249	NA	1	NA
ENSDARG00000087554	NA	1	NA
ENSDARG00000086815	NA	1	NA
ENSDARG00000038709	NA	1	NA
ENSDARG00000010407	NA	1	NA
ENSDARG00000074311	NA	1	NA
ENSDARG00000014017	NA	1	NA
ENSDARG00000079912	NA	1	NA
ENSDARG00000034291	NA	1	NA
ENSDARG00000058570	NA	1	NA
ENSDARG00000079713	NA	1	NA
ENSDARG00000056156	NA	1	NA
ENSDARG00000074697	NA	1	NA
ENSDARG00000039411	NA	1	NA
ENSDARG00000004724	NA	1	NA
ENSDARG00000039929	NA	1	NA
ENSDARG00000069615	NA	1	NA
ENSDARG00000036212	NA	1	NA
ENSDARG00000041878	NA	1	NA
ENSDARG00000010519	NA	1	NA
ENSDARG00000012450	NA	1	NA
ENSDARG00000102987	NA	1	NA
ENSDARG00000052816	NA	1	NA
ENSDARG00000069748	NA	1	NA
ENSDARG00000103317	NA	1	NA
ENSDARG00000044436	NA	1	NA
ENSDARG00000070437	NA	1	NA
ENSDARG00000038151	NA	1	NA
ENSDARG00000070565	NA	1	NA
ENSDARG00000061222	NA	1	NA
ENSDARG00000004696	NA	1	NA
ENSDARG00000103054	NA	1	NA
ENSDARG00000113332	NA	1	NA
ENSDARG00000100145	NA	1	NA
ENSDARG00000069937	NA	1	NA
ENSDARG00000001890	NA	1	NA
ENSDARG00000063229	NA	1	NA
ENSDARG00000078041	NA	1	NA
ENSDARG00000019842	NA	1	NA
ENSDARG00000007135	NA	1	NA
ENSDARG00000023648	NA	1	NA
ENSDARG00000054172	NA	1	NA
ENSDARG00000009657	NA	1	NA
ENSDARG00000030237	NA	1	NA
ENSDARG00000099256	NA	1	NA
ENSDARG00000006553	NA	1	NA
ENSDARG00000087828	NA	1	NA
ENSDARG00000114552	NA	1	NA
ENSDARG00000040111	NA	1	NA
ENSDARG00000112483	NA	1	NA
ENSDARG00000007219	NA	1	NA
ENSDARG00000025187	NA	1	NA
ENSDARG00000031316	NA	1	NA
ENSDARG00000074378	NA	1	NA
ENSDARG00000104773	NA	1	NA
ENSDARG00000039578	NA	1	NA
ENSDARG00000005576	NA	1	NA
ENSDARG00000035609	NA	1	NA
ENSDARG00000000241	NA	1	NA
ENSDARG00000035563	NA	1	NA
ENSDARG00000024124	NA	1	NA
ENSDARG00000038918	NA	1	NA
ENSDARG00000029600	NA	1	NA
ENSDARG00000070012	NA	1	NA
ENSDARG00000020693	NA	1	NA
ENSDARG00000003109	NA	1	NA
ENSDARG00000099004	NA	1	NA
ENSDARG00000074667	NA	1	NA
ENSDARG00000100028	NA	1	NA
ENSDARG00000014867	NA	1	NA
ENSDARG00000003599	NA	1	NA
ENSDARG00000077870	NA	1	NA
ENSDARG00000088799	NA	1	NA
ENSDARG00000056630	NA	1	NA
ENSDARG00000077994	NA	1	NA
ENSDARG00000102998	NA	1	NA
ENSDARG00000062323	NA	1	NA
ENSDARG00000112453	NA	1	NA
ENSDARG00000018325	NA	1	NA
ENSDARG00000020811	NA	1	NA
ENSDARG00000094324	NA	1	NA
ENSDARG00000026799	NA	1	NA
ENSDARG00000055753	NA	1	NA
ENSDARG00000112526	NA	1	NA
ENSDARG00000030278	NA	1	NA
ENSDARG00000105114	NA	1	NA
ENSDARG00000020611	NA	1	NA
ENSDARG00000043873	NA	1	NA
ENSDARG00000070961	NA	1	NA
ENSDARG00000076592	NA	1	NA
ENSDARG00000073792	NA	1	NA
ENSDARG00000070654	NA	1	NA
ENSDARG00000091124	NA	1	NA
ENSDARG00000097591	NA	1	NA
ENSDARG00000045691	NA	1	NA
ENSDARG00000058656	NA	1	NA
ENSDARG00000055086	NA	1	NA
ENSDARG00000098860	NA	1	NA
ENSDARG00000036043	NA	1	NA
ENSDARG00000054389	NA	1	NA
ENSDARG00000004301	NA	1	NA
ENSDARG00000063347	NA	1	NA
ENSDARG00000059993	NA	1	NA
ENSDARG00000109442	NA	1	NA
ENSDARG00000063435	NA	1	NA
ENSDARG00000041728	NA	1	NA
ENSDARG00000036232	NA	1	NA
ENSDARG00000042031	NA	1	NA
ENSDARG00000037260	NA	1	NA
ENSDARG00000105028	NA	1	NA
ENSDARG00000076308	NA	1	NA
ENSDARG00000068822	NA	1	NA
ENSDARG00000103546	NA	1	NA
ENSDARG00000017105	NA	1	NA
ENSDARG00000099690	NA	1	NA
ENSDARG00000021380	NA	1	NA
ENSDARG00000009273	NA	1	NA
ENSDARG00000017929	NA	1	NA
ENSDARG00000035751	NA	1	NA
ENSDARG00000051953	NA	1	NA
ENSDARG00000013794	NA	1	NA
ENSDARG00000030844	NA	1	NA
ENSDARG00000076270	NA	1	NA
ENSDARG00000032155	NA	1	NA
ENSDARG00000043250	NA	1	NA
ENSDARG00000070151	NA	1	NA
ENSDARG00000070917	NA	1	NA
ENSDARG00000058042	NA	1	NA
ENSDARG00000059354	NA	1	NA
ENSDARG00000007430	NA	1	NA
ENSDARG00000045371	NA	1	NA
ENSDARG00000028900	NA	1	NA
ENSDARG00000020702	NA	1	NA
ENSDARG00000016835	NA	1	NA
ENSDARG00000105142	NA	1	NA
ENSDARG00000019371	NA	1	NA
ENSDARG00000104573	NA	1	NA
ENSDARG00000113045	NA	1	NA
ENSDARG00000105648	NA	1	NA
ENSDARG00000028748	NA	1	NA
ENSDARG00000104901	NA	1	NA
ENSDARG00000100372	NA	1	NA
ENSDARG00000045421	NA	1	NA
ENSDARG00000038414	NA	1	NA
ENSDARG00000104945	NA	1	NA
ENSDARG00000103854	NA	1	NA
ENSDARG00000070435	NA	1	NA
ENSDARG00000068973	NA	1	NA
ENSDARG00000020820	NA	1	NA
ENSDARG00000098295	NA	1	NA
ENSDARG00000103413	NA	1	NA
ENSDARG00000102403	NA	1	NA
ENSDARG00000052617	NA	1	NA
ENSDARG00000010945	NA	1	NA
ENSDARG00000045768	NA	1	NA
ENSDARG00000011583	NA	1	NA
ENSDARG00000040930	NA	1	NA
ENSDARG00000039989	NA	1	NA
ENSDARG00000035329	NA	1	NA
ENSDARG00000013804	NA	1	NA
ENSDARG00000079684	NA	1	NA
ENSDARG00000089908	NA	1	NA
ENSDARG00000030765	NA	1	NA
ENSDARG00000003203	NA	1	NA
ENSDARG00000007080	NA	1	NA
ENSDARG00000100265	NA	1	NA
ENSDARG00000055607	NA	1	NA
ENSDARG00000058690	NA	1	NA
ENSDARG00000043470	NA	1	NA
ENSDARG00000027587	NA	1	NA
ENSDARG00000095272	NA	1	NA
ENSDARG00000056949	NA	1	NA
ENSDARG00000099854	NA	1	NA
ENSDARG00000067606	NA	1	NA
ENSDARG00000059948	NA	1	NA
ENSDARG00000099149	NA	1	NA
ENSDARG00000103962	NA	1	NA
ENSDARG00000062382	NA	1	NA
ENSDARG00000055474	NA	1	NA
ENSDARG00000104058	NA	1	NA
ENSDARG00000019950	NA	1	NA
ENSDARG00000040985	NA	1	NA
ENSDARG00000061203	NA	1	NA
ENSDARG00000013409	NA	1	NA
ENSDARG00000041430	NA	1	NA
ENSDARG00000098367	NA	1	NA
ENSDARG00000010601	NA	1	NA
ENSDARG00000077202	NA	1	NA
ENSDARG00000077822	NA	1	NA
ENSDARG00000092154	NA	1	NA
ENSDARG00000031506	NA	1	NA
ENSDARG00000038957	NA	1	NA
ENSDARG00000036685	NA	1	NA
ENSDARG00000055342	NA	1	NA
ENSDARG00000041546	NA	1	NA
ENSDARG00000104949	NA	1	NA
ENSDARG00000006240	NA	1	NA
ENSDARG00000057624	NA	1	NA
ENSDARG00000053200	NA	1	NA
ENSDARG00000045249	NA	1	NA
ENSDARG00000077075	NA	1	NA
ENSDARG00000101452	NA	1	NA
ENSDARG00000043732	NA	1	NA
ENSDARG00000060124	NA	1	NA
ENSDARG00000019300	NA	1	NA
ENSDARG00000052438	NA	1	NA
ENSDARG00000070076	NA	1	NA
ENSDARG00000098235	NA	1	NA
ENSDARG00000014303	NA	1	NA
ENSDARG00000078841	NA	1	NA
ENSDARG00000004498	NA	1	NA
ENSDARG00000076820	NA	1	NA
ENSDARG00000038074	NA	1	NA
ENSDARG00000036473	NA	1	NA
ENSDARG00000104222	NA	1	NA
ENSDARG00000116344	NA	1	NA
ENSDARG00000043213	NA	1	NA
ENSDARG00000093093	NA	1	NA
ENSDARG00000046054	NA	1	NA
ENSDARG00000038505	NA	1	NA
ENSDARG00000056127	NA	1	NA
ENSDARG00000012915	NA	1	NA
ENSDARG00000069780	NA	1	NA
ENSDARG00000040443	NA	1	NA
ENSDARG00000063354	NA	1	NA
ENSDARG00000044011	NA	1	NA
ENSDARG00000076509	NA	1	NA
ENSDARG00000098783	NA	1	NA
ENSDARG00000104434	NA	1	NA
ENSDARG00000075936	NA	1	NA
ENSDARG00000028119	NA	1	NA
ENSDARG00000035993	NA	1	NA
ENSDARG00000102741	NA	1	NA
ENSDARG00000038834	NA	1	NA
ENSDARG00000071424	NA	1	NA
ENSDARG00000028517	NA	1	NA
ENSDARG00000012572	NA	1	NA
ENSDARG00000102590	NA	1	NA
ENSDARG00000060316	NA	1	NA
ENSDARG00000016773	NA	1	NA
ENSDARG00000088825	NA	1	NA
ENSDARG00000089856	NA	1	NA
ENSDARG00000055381	NA	1	NA
ENSDARG00000099677	NA	1	NA
ENSDARG00000103984	NA	1	NA
ENSDARG00000038011	NA	1	NA
ENSDARG00000098663	NA	1	NA
ENSDARG00000061690	NA	1	NA
ENSDARG00000039392	NA	1	NA
ENSDARG00000078992	NA	1	NA
ENSDARG00000102778	NA	1	NA
ENSDARG00000104348	NA	1	NA
ENSDARG00000078227	NA	1	NA
ENSDARG00000002994	NA	1	NA
ENSDARG00000067741	NA	1	NA
ENSDARG00000005927	NA	1	NA
ENSDARG00000099664	NA	1	NA
ENSDARG00000074756	NA	1	NA
ENSDARG00000008403	NA	1	NA
ENSDARG00000080019	NA	1	NA
ENSDARG00000054036	NA	1	NA
ENSDARG00000038300	NA	1	NA
ENSDARG00000010531	NA	1	NA
ENSDARG00000070043	NA	1	NA
ENSDARG00000045557	NA	1	NA
ENSDARG00000102402	NA	1	NA
ENSDARG00000038095	NA	1	NA
ENSDARG00000035732	NA	1	NA
ENSDARG00000006791	NA	1	NA
ENSDARG00000036675	NA	1	NA
ENSDARG00000079781	NA	1	NA
ENSDARG00000090876	NA	1	NA
ENSDARG00000091956	NA	1	NA
ENSDARG00000045147	NA	1	NA
